image,class,confidence,timestamp,model,map50,location
000000000560.jpg,toilet,0.8906,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000560.jpg,sink,0.445,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000560.jpg,sink,0.4056,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000036.jpg,umbrella,0.9215,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000036.jpg,person,0.8854,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000404.jpg,boat,0.9288,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000404.jpg,boat,0.542,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000404.jpg,boat,0.4838,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000404.jpg,boat,0.4613,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000404.jpg,boat,0.434,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000404.jpg,boat,0.3535,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000081.jpg,airplane,0.9062,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,laptop,0.9921,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,couch,0.9494,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,clock,0.9358,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,remote,0.9111,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,book,0.9091,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,book,0.8554,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,mouse,0.8236,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,book,0.7421,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,laptop,0.6035,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,book,0.5788,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,book,0.4996,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,book,0.4975,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,book,0.4841,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,book,0.4191,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,book,0.3512,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,laptop,0.3359,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,book,0.3044,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,laptop,0.2987,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000384.jpg,book,0.2572,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,spoon,0.9538,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,clock,0.9172,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,person,0.8737,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,spoon,0.8235,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,spoon,0.748,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,spoon,0.681,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,spoon,0.6399,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,microwave,0.6129,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,spoon,0.6043,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,knife,0.5886,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,microwave,0.5839,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,spoon,0.5031,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,clock,0.4581,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,clock,0.427,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,knife,0.4049,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,spoon,0.3615,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,spoon,0.3224,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,spoon,0.3122,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,spoon,0.2913,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000294.jpg,knife,0.2539,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,refrigerator,0.9665,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,chair,0.8752,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.7926,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bowl,0.7765,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,microwave,0.7668,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.732,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.7008,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.6552,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.6422,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.6409,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bowl,0.6312,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.5933,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.5784,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.5778,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.534,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,cup,0.5301,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.5189,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.5166,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.512,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.5089,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.491,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.4496,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.441,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,cup,0.44,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.4202,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,cup,0.3833,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.3625,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,oven,0.3531,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.3456,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.3284,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.3187,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.3167,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.3102,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.3006,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.2894,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,cup,0.2884,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,cup,0.2771,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,wine glass,0.2691,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000164.jpg,bottle,0.259,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000064.jpg,clock,0.9874,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000064.jpg,stop sign,0.9097,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000064.jpg,car,0.8314,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000064.jpg,truck,0.6149,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000133.jpg,bed,0.8586,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000133.jpg,teddy bear,0.5915,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.9235,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.9031,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.9016,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,baseball bat,0.8608,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.8363,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.8271,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.7079,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.6764,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.6568,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.6203,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.6088,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,baseball glove,0.5499,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.4042,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,baseball bat,0.3775,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000544.jpg,person,0.3501,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000072.jpg,giraffe,0.8994,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000072.jpg,giraffe,0.8831,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000072.jpg,giraffe,0.2535,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,car,0.8376,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,car,0.7172,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,car,0.6562,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,train,0.6273,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,car,0.5103,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,car,0.5015,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,car,0.4923,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,car,0.3448,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,car,0.3106,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,car,0.297,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,car,0.2843,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000071.jpg,car,0.2827,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000192.jpg,person,0.9576,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000192.jpg,person,0.9274,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000192.jpg,person,0.8894,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000192.jpg,person,0.7425,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,cup,0.9808,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,bench,0.9753,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,book,0.9683,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,knife,0.9659,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,bench,0.9513,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,dining table,0.9499,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,cake,0.935,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,spoon,0.9253,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,dining table,0.9173,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,umbrella,0.9093,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,umbrella,0.8357,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,potted plant,0.8126,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,handbag,0.78,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,bench,0.7782,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,umbrella,0.7134,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,book,0.5074,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,handbag,0.4114,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,umbrella,0.3214,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,potted plant,0.2796,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,umbrella,0.2618,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000127.jpg,bench,0.2583,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000030.jpg,vase,0.9874,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000030.jpg,potted plant,0.877,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000194.jpg,knife,0.865,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000194.jpg,pizza,0.8515,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000025.jpg,giraffe,0.9211,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000025.jpg,giraffe,0.8513,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
000000000025.jpg,traffic light,0.3775,2025-01-01T00:00:00Z,yolov8n,0.868,SoCal Test Dataset
